spectrum,wavenumber,persistence,prominence,matched,essential,edge,n_topological,n_peaks,summary
0,2166.8896915809946,0.011024546962251549,0.011024546962251549,True,False,False,,,
0,558.2828563489859,0.010513577617048658,0.010513577617048658,True,False,False,,,
0,1988.1555987774382,0.008972400344346548,0.008972400344346548,True,False,False,,,
0,576.7390941928313,0.008933539283262598,0.008933539283262598,True,False,False,,,
0,3902.7474298416228,0.008707466495643131,0.004013714095667555,True,False,False,,,
0,638.9074742984162,0.008211967102454032,0.008211967102454032,True,False,False,,,
0,3121.757154765213,0.00813797736019898,0.00813797736019898,True,False,False,,,
0,2322.310641844957,0.007943650501561185,0.007943650501561185,True,False,False,,,
0,2026.0394554042791,0.006815353913735179,0.006815353913735179,True,False,False,,,
0,3041.1325368157823,0.006726714567667914,0.006726714567667914,True,False,False,,,
0,549.540427896638,0.006582336401943889,0.006582336401943889,True,False,False,,,
0,1648.1722700750208,0.006370410624917527,0.006370410624917527,True,False,False,,,
0,2007.5832175604335,0.005866244379678491,0.005866244379678491,True,False,False,,,
0,3840.579049736038,0.005830207259867978,0.005830207259867978,True,False,False,,,
0,1901.7026951931093,0.004712572302427741,0.004712572302427741,True,False,False,,,
0,2142.605168102251,0.0045943931746599345,0.0045943931746599345,True,False,False,,,
0,1942.5006946373994,0.004455951243806728,0.004455951243806728,True,False,False,,,
0,3649.2170047235345,0.00424874767630096,0.00424874767630096,True,False,False,,,
0,3724.0133370380663,0.004226197096453853,0.004226197096453853,True,False,False,,,
0,1958.0427896637955,0.004225722528908096,0.004225722528908096,True,False,False,,,
0,2050.3239788830233,0.004087957969935756,0.004087957969935756,True,False,False,,,
0,1979.4131703250903,0.0039233465912895185,0.0039233465912895185,True,False,False,,,
0,675.8199499861073,0.0037482455749712207,0.0037482455749712207,True,False,False,,,
0,2201.859405390386,0.00371603851185978,0.00371603851185978,True,False,False,,,
0,855.5254237288136,0.003646776328782214,0.003646776328782214,True,False,False,,,
0,3735.6699083078634,0.0035690330905191747,0.0035690330905191747,True,False,False,,,
0,685.5337593776048,0.0034539973893887854,0.0034539973893887854,True,False,False,,,
0,588.3956654626285,0.0034365285164772164,0.0034365285164772164,True,False,False,,,
0,3949.3737149208114,0.003309367465008206,,False,False,False,,,
0,1966.7852181161434,0.003277582763924824,0.003277582763924824,True,False,False,,,
0,1435.4398444012227,0.0032203682685969515,0.0032203682685969515,True,False,False,,,
0,3679.329813837177,0.0029380100325385843,0.0029380100325385843,True,False,False,,,
0,2191.174215059739,0.0027974823939972797,0.0027974823939972797,True,False,False,,,
0,3756.0689080300085,0.002602084867045648,0.002602084867045648,True,False,False,,,
0,3881.377049180328,0.002590976730224362,0.002590976730224362,True,False,False,,,
0,2210.601833842734,0.002564227427570037,0.002564227427570037,True,False,False,,,
0,1273.219227563212,0.002516391491502956,0.002516391491502956,True,False,False,,,
0,2348.537927202001,0.0024550568954082447,0.0024550568954082447,True,False,False,,,
0,2106.6640733537097,0.002398934125328097,0.002398934125328097,True,False,False,,,
0,3192.6679633231456,0.0023894488274216197,0.0023894488274216197,True,False,False,,,
0,1340.2445123645457,0.002349608883749174,0.002349608883749174,True,False,False,,,
0,1924.0444567935538,0.002300406020079169,0.002300406020079169,True,False,False,,,
0,2180.4890247290914,0.002290907745745892,0.002290907745745892,True,False,False,,,
0,3614.247290914143,0.002289377391363801,0.002289377391363801,True,False,False,,,
0,3784.2389552653517,0.002198420027105623,0.002198420027105623,True,False,False,,,
0,3565.6782439566546,0.0021828358676505635,0.0021828358676505635,True,False,False,,,
0,2377.6793553764937,0.0021419066530266005,0.0021419066530266005,True,False,False,,,
0,3691.957766046124,0.0021188012238178497,0.0021188012238178497,True,False,False,,,
0,3587.0486246179494,0.0020174792321321147,0.0020174792321321147,True,False,False,,,
0,,,,,,,75.0,74.0,True
1,1101.2848013337039,1.0,0.8940648584736104,True,True,False,,,
1,1217.8505140316756,0.4470624917183578,0.4470624917183578,True,False,False,,,
1,2853.6560155598777,0.39650278635261443,0.3845062515167905,True,False,False,,,
